tweet_id,time,tweet,retweet_count
1433,11/2/2025 4:03,Youth unhappy with limited job opportunities.,214
1434,10/31/2025 5:35,Public disappointed by the delay in welfare delivery.,370
1435,10/31/2025 10:10,Rising fuel prices anger citizens across states.,270
1436,10/31/2025 4:54,Citizens frustrated over corruption allegations.,193
1437,10/28/2025 9:14,Critics say the administration lacks transparency.,461
1438,10/31/2025 17:34,Youth unhappy with limited job opportunities.,180
1439,11/2/2025 6:24,People protest against new tax policies.,10
1440,10/29/2025 16:43,Rising fuel prices anger citizens across states.,478
1441,11/1/2025 15:08,Youth unhappy with limited job opportunities.,240
1442,10/30/2025 1:44,People express anger over the recent budget cuts.,59
1443,10/29/2025 13:38,Public disappointed by the delay in welfare delivery.,53
1444,11/1/2025 14:55,People express anger over the recent budget cuts.,118
1445,10/29/2025 19:27,Critics say the administration lacks transparency.,74
1446,10/31/2025 12:24,Opposition slams government for ignoring farmers.,296
1447,11/1/2025 8:28,People protest against new tax policies.,392
1448,10/30/2025 23:07,Public disappointed by the delay in welfare delivery.,61
1449,10/31/2025 13:44,Youth unhappy with limited job opportunities.,423
1450,10/30/2025 18:32,Critics claim the government failed to control inflation.,239
1451,11/2/2025 0:08,Critics say the administration lacks transparency.,192
1452,11/1/2025 6:56,People express anger over the recent budget cuts.,403
1453,10/30/2025 21:51,Public disappointed by the delay in welfare delivery.,397
1454,10/29/2025 16:31,Critics claim the government failed to control inflation.,318
1455,10/29/2025 7:17,Youth unhappy with limited job opportunities.,313
1456,10/30/2025 18:09,Opposition criticizes the government over unemployment.,468
1457,10/30/2025 3:14,Critics claim the government failed to control inflation.,495
1458,10/31/2025 2:31,Opposition slams government for ignoring farmers.,322
1459,10/28/2025 18:22,Critics say the administration lacks transparency.,90
1460,10/31/2025 22:21,Citizens frustrated over corruption allegations.,62
1461,10/31/2025 18:03,Critics say the administration lacks transparency.,86
1462,11/2/2025 5:25,Critics say the administration lacks transparency.,243
1463,11/1/2025 18:51,People express anger over the recent budget cuts.,267
1464,10/31/2025 18:12,People protest against new tax policies.,34
1465,11/1/2025 23:01,Rising fuel prices anger citizens across states.,198
1466,11/1/2025 11:11,People protest against new tax policies.,247
1467,10/30/2025 3:22,Critics claim the government failed to control inflation.,150
1468,10/31/2025 4:44,Youth unhappy with limited job opportunities.,240
1469,11/2/2025 8:33,Critics say the administration lacks transparency.,56
1470,10/29/2025 22:10,Critics say the administration lacks transparency.,186
1471,11/1/2025 16:24,Critics say the administration lacks transparency.,37
1472,11/2/2025 8:54,Citizens frustrated over corruption allegations.,496
1473,10/28/2025 19:31,People express anger over the recent budget cuts.,475
1474,10/31/2025 12:07,Opposition slams government for ignoring farmers.,136
1475,10/29/2025 12:35,People express anger over the recent budget cuts.,352
1476,10/29/2025 5:56,Opposition criticizes the government over unemployment.,346
1477,11/1/2025 19:19,Citizens frustrated over corruption allegations.,130
1478,10/31/2025 13:16,Opposition criticizes the government over unemployment.,401
1479,10/29/2025 18:57,Youth unhappy with limited job opportunities.,323
1480,11/2/2025 1:52,Opposition criticizes the government over unemployment.,420
1481,11/2/2025 4:52,Critics claim the government failed to control inflation.,122
1482,10/28/2025 20:13,Critics say the administration lacks transparency.,434
1483,10/31/2025 19:08,Citizens frustrated over corruption allegations.,394
1484,10/29/2025 21:27,Opposition slams government for ignoring farmers.,101
1485,10/31/2025 10:37,Rising fuel prices anger citizens across states.,70
1486,10/30/2025 3:37,Critics say the administration lacks transparency.,435
1487,11/1/2025 18:51,Rising fuel prices anger citizens across states.,26
1488,10/30/2025 17:50,Critics claim the government failed to control inflation.,180
1489,11/1/2025 22:17,Citizens frustrated over corruption allegations.,151
1490,10/30/2025 17:34,Opposition slams government for ignoring farmers.,491
1491,11/1/2025 14:33,Citizens frustrated over corruption allegations.,470
1492,10/30/2025 10:25,People protest against new tax policies.,49
1493,10/29/2025 18:58,Critics claim the government failed to control inflation.,404
1494,11/2/2025 4:57,Rising fuel prices anger citizens across states.,104
1495,10/29/2025 23:05,Opposition slams government for ignoring farmers.,88
1496,11/1/2025 23:06,Critics claim the government failed to control inflation.,98
1497,10/31/2025 18:37,Rising fuel prices anger citizens across states.,280
1498,10/31/2025 9:08,Opposition slams government for ignoring farmers.,82
1499,11/1/2025 10:34,Opposition criticizes the government over unemployment.,165
1500,10/30/2025 1:38,Opposition criticizes the government over unemployment.,352
1501,11/2/2025 1:50,Youth unhappy with limited job opportunities.,66
1502,11/1/2025 4:39,People express anger over the recent budget cuts.,332
1503,11/1/2025 13:57,Critics say the administration lacks transparency.,446
1504,10/28/2025 14:25,Youth unhappy with limited job opportunities.,469
1505,11/1/2025 1:25,Critics say the administration lacks transparency.,314
1506,11/2/2025 1:41,Opposition criticizes the government over unemployment.,17
1507,10/28/2025 13:46,Opposition criticizes the government over unemployment.,86
1508,10/29/2025 0:21,Citizens frustrated over corruption allegations.,499
1509,11/2/2025 3:01,People protest against new tax policies.,126
1510,10/28/2025 17:25,Opposition criticizes the government over unemployment.,471
1511,10/29/2025 23:41,People express anger over the recent budget cuts.,136
1512,11/1/2025 4:27,Opposition criticizes the government over unemployment.,326
1513,10/31/2025 15:56,Critics say the administration lacks transparency.,406
1514,10/30/2025 15:00,People express anger over the recent budget cuts.,39
1515,10/31/2025 16:34,Youth unhappy with limited job opportunities.,208
1516,10/28/2025 21:20,Opposition criticizes the government over unemployment.,106
1517,10/28/2025 20:33,Public disappointed by the delay in welfare delivery.,338
1518,11/1/2025 17:29,Opposition slams government for ignoring farmers.,184
1519,10/28/2025 9:12,Critics claim the government failed to control inflation.,285
1520,10/28/2025 16:06,Citizens frustrated over corruption allegations.,117
1521,10/29/2025 19:40,People express anger over the recent budget cuts.,402
1522,11/1/2025 22:44,Public disappointed by the delay in welfare delivery.,412
1523,10/28/2025 16:16,Critics claim the government failed to control inflation.,476
1524,11/1/2025 21:12,Critics claim the government failed to control inflation.,486
1525,10/29/2025 12:58,Rising fuel prices anger citizens across states.,452
1526,11/1/2025 18:20,Critics claim the government failed to control inflation.,471
1527,10/31/2025 18:01,Youth unhappy with limited job opportunities.,471
1528,10/30/2025 20:34,Opposition slams government for ignoring farmers.,249
1529,10/29/2025 4:15,Citizens frustrated over corruption allegations.,302
1530,10/30/2025 2:36,Critics claim the government failed to control inflation.,107
1531,11/2/2025 4:08,Opposition slams government for ignoring farmers.,462
1532,11/1/2025 1:03,Opposition slams government for ignoring farmers.,454
1533,10/28/2025 11:54,Public disappointed by the delay in welfare delivery.,17
1534,10/29/2025 11:20,Critics claim the government failed to control inflation.,28
1535,10/28/2025 12:50,People express anger over the recent budget cuts.,97
1536,10/30/2025 4:36,Public disappointed by the delay in welfare delivery.,272
1537,11/1/2025 17:18,Opposition criticizes the government over unemployment.,14
1538,10/30/2025 23:15,Citizens frustrated over corruption allegations.,279
1539,10/29/2025 20:20,Youth unhappy with limited job opportunities.,121
1540,10/30/2025 22:22,Opposition slams government for ignoring farmers.,425
1541,10/28/2025 15:47,Critics claim the government failed to control inflation.,124
1542,11/1/2025 5:29,Public disappointed by the delay in welfare delivery.,117
1543,10/30/2025 13:41,Citizens frustrated over corruption allegations.,57
1544,10/30/2025 10:33,Youth unhappy with limited job opportunities.,318
1545,10/29/2025 23:13,Youth unhappy with limited job opportunities.,197
1546,11/1/2025 15:20,People protest against new tax policies.,220
1547,10/31/2025 6:27,Public disappointed by the delay in welfare delivery.,250
1548,11/1/2025 11:22,Opposition criticizes the government over unemployment.,469
1549,10/30/2025 22:40,Citizens frustrated over corruption allegations.,435
1550,11/1/2025 21:39,Opposition slams government for ignoring farmers.,201
1551,10/31/2025 17:28,Critics say the administration lacks transparency.,280
1552,10/31/2025 17:59,Opposition slams government for ignoring farmers.,357
1553,11/1/2025 12:11,People express anger over the recent budget cuts.,323
1554,10/30/2025 12:27,Citizens frustrated over corruption allegations.,347
1555,10/31/2025 3:10,Public disappointed by the delay in welfare delivery.,409
1556,10/28/2025 16:48,Critics say the administration lacks transparency.,496
1557,10/29/2025 0:57,People protest against new tax policies.,23
1558,11/2/2025 5:50,Citizens frustrated over corruption allegations.,151
1559,10/30/2025 16:46,Citizens frustrated over corruption allegations.,331
1560,10/29/2025 7:54,Opposition criticizes the government over unemployment.,146
1561,11/1/2025 22:44,Citizens frustrated over corruption allegations.,373
1562,10/30/2025 7:23,Critics say the administration lacks transparency.,487
1563,10/28/2025 10:48,Public disappointed by the delay in welfare delivery.,195
1564,10/29/2025 11:16,Public disappointed by the delay in welfare delivery.,38
1565,10/31/2025 2:46,Rising fuel prices anger citizens across states.,495
1566,10/29/2025 22:36,People protest against new tax policies.,302
1567,10/31/2025 20:29,Critics say the administration lacks transparency.,490
1568,10/28/2025 17:38,Opposition criticizes the government over unemployment.,83
1569,10/31/2025 5:19,Public disappointed by the delay in welfare delivery.,362
1570,10/29/2025 18:28,Critics say the administration lacks transparency.,376
1571,10/28/2025 17:17,Public disappointed by the delay in welfare delivery.,303
1572,10/28/2025 15:55,People protest against new tax policies.,422
1573,10/30/2025 7:35,Youth unhappy with limited job opportunities.,76
1574,11/1/2025 18:46,Rising fuel prices anger citizens across states.,390
1575,10/29/2025 3:35,People protest against new tax policies.,298
1576,11/1/2025 18:11,People express anger over the recent budget cuts.,330
1577,10/29/2025 22:43,Rising fuel prices anger citizens across states.,169
1578,10/31/2025 12:13,Opposition slams government for ignoring farmers.,490
1579,11/1/2025 7:56,People protest against new tax policies.,194
1580,10/28/2025 10:32,Opposition criticizes the government over unemployment.,319
1581,10/29/2025 5:13,Opposition slams government for ignoring farmers.,101
1582,10/30/2025 23:54,Youth unhappy with limited job opportunities.,314
1583,10/30/2025 21:15,Public disappointed by the delay in welfare delivery.,56
1584,10/29/2025 18:52,People express anger over the recent budget cuts.,413
1585,10/31/2025 23:55,Critics claim the government failed to control inflation.,120
1586,11/1/2025 10:01,Youth unhappy with limited job opportunities.,107
1587,10/28/2025 21:21,Public disappointed by the delay in welfare delivery.,74
1588,10/29/2025 19:30,Rising fuel prices anger citizens across states.,253
1589,11/1/2025 13:38,Citizens frustrated over corruption allegations.,489
1590,10/29/2025 12:53,People protest against new tax policies.,368
1591,10/30/2025 20:40,Citizens frustrated over corruption allegations.,343
1592,10/29/2025 19:31,Opposition criticizes the government over unemployment.,118
1593,10/29/2025 16:38,People express anger over the recent budget cuts.,17
1594,11/1/2025 22:01,Public disappointed by the delay in welfare delivery.,41
1595,10/29/2025 12:12,Citizens frustrated over corruption allegations.,227
1596,10/29/2025 9:13,People express anger over the recent budget cuts.,392
1597,10/30/2025 16:01,Citizens frustrated over corruption allegations.,70
1598,10/31/2025 3:52,People protest against new tax policies.,376
1599,11/1/2025 9:08,Critics say the administration lacks transparency.,320
1600,10/29/2025 13:24,People express anger over the recent budget cuts.,204
1601,11/1/2025 2:01,Opposition slams government for ignoring farmers.,27
1602,11/1/2025 2:39,Opposition slams government for ignoring farmers.,49
1603,10/28/2025 23:29,Opposition criticizes the government over unemployment.,326
1604,10/29/2025 8:05,Public disappointed by the delay in welfare delivery.,273
1605,10/31/2025 7:17,Critics say the administration lacks transparency.,442
1606,10/30/2025 0:46,Opposition slams government for ignoring farmers.,73
1607,10/29/2025 18:57,Opposition criticizes the government over unemployment.,339
1608,10/28/2025 16:54,People express anger over the recent budget cuts.,247
1609,11/1/2025 12:01,Opposition criticizes the government over unemployment.,355
1610,11/2/2025 4:17,Critics say the administration lacks transparency.,135
1611,10/31/2025 23:53,Citizens frustrated over corruption allegations.,168
1612,10/28/2025 15:18,Youth unhappy with limited job opportunities.,476
1613,10/31/2025 2:24,Rising fuel prices anger citizens across states.,129
1614,10/30/2025 6:40,Critics claim the government failed to control inflation.,465
1615,10/30/2025 3:43,Rising fuel prices anger citizens across states.,315
1616,10/30/2025 3:41,People express anger over the recent budget cuts.,356
1617,10/29/2025 0:14,Critics say the administration lacks transparency.,380
1618,11/1/2025 0:24,Public disappointed by the delay in welfare delivery.,273
1619,10/29/2025 10:54,Youth unhappy with limited job opportunities.,198
1620,10/29/2025 12:46,Opposition criticizes the government over unemployment.,466
1621,11/1/2025 6:49,Opposition slams government for ignoring farmers.,108
1622,10/30/2025 1:21,Public disappointed by the delay in welfare delivery.,354
1623,10/30/2025 1:43,Public disappointed by the delay in welfare delivery.,62
1624,10/31/2025 4:29,People express anger over the recent budget cuts.,481
1625,10/30/2025 0:59,People express anger over the recent budget cuts.,322
1626,10/29/2025 5:03,Critics claim the government failed to control inflation.,351
1627,10/31/2025 2:51,Critics say the administration lacks transparency.,32
1628,10/31/2025 5:46,Youth unhappy with limited job opportunities.,227
1629,10/31/2025 23:28,Youth unhappy with limited job opportunities.,207
1630,10/29/2025 8:26,Critics claim the government failed to control inflation.,428
1631,11/1/2025 8:10,Rising fuel prices anger citizens across states.,482
1632,10/28/2025 19:42,People express anger over the recent budget cuts.,387
1633,10/31/2025 11:18,Youth unhappy with limited job opportunities.,313
1634,10/29/2025 16:15,Youth unhappy with limited job opportunities.,404
1635,11/1/2025 5:29,People protest against new tax policies.,404
1636,10/30/2025 7:45,Critics claim the government failed to control inflation.,307
1637,10/31/2025 12:04,Opposition slams government for ignoring farmers.,300
1638,11/1/2025 2:50,People protest against new tax policies.,253
1639,10/29/2025 2:51,People protest against new tax policies.,310
1640,10/30/2025 8:01,Opposition criticizes the government over unemployment.,377
1641,11/1/2025 15:04,Critics say the administration lacks transparency.,60
1642,10/30/2025 11:47,Critics say the administration lacks transparency.,45
1643,10/31/2025 5:24,Rising fuel prices anger citizens across states.,265
1644,10/28/2025 19:26,Youth unhappy with limited job opportunities.,235
1645,10/28/2025 21:12,Public disappointed by the delay in welfare delivery.,313
1646,11/1/2025 20:32,Citizens frustrated over corruption allegations.,221
1647,11/2/2025 6:02,Critics say the administration lacks transparency.,168
1648,10/31/2025 23:31,Public disappointed by the delay in welfare delivery.,456
1649,11/2/2025 5:30,People express anger over the recent budget cuts.,474
1650,10/28/2025 16:59,Critics say the administration lacks transparency.,312
1651,11/2/2025 7:19,Rising fuel prices anger citizens across states.,455
1652,11/2/2025 4:17,Critics claim the government failed to control inflation.,441
1653,10/29/2025 23:39,People express anger over the recent budget cuts.,455
1654,10/31/2025 13:52,Critics say the administration lacks transparency.,274
1655,10/30/2025 7:59,Youth unhappy with limited job opportunities.,410
1656,10/30/2025 15:34,Public disappointed by the delay in welfare delivery.,224
1657,10/29/2025 17:16,Public disappointed by the delay in welfare delivery.,124
1658,10/28/2025 20:58,Citizens frustrated over corruption allegations.,286
1659,10/28/2025 18:46,People protest against new tax policies.,341
1660,10/31/2025 2:19,Critics claim the government failed to control inflation.,200
1661,10/29/2025 13:15,People express anger over the recent budget cuts.,225
1662,11/1/2025 9:02,Citizens frustrated over corruption allegations.,467
1663,10/29/2025 18:37,Rising fuel prices anger citizens across states.,51
1664,10/30/2025 12:45,Citizens frustrated over corruption allegations.,461
1665,10/30/2025 3:45,Citizens frustrated over corruption allegations.,50
1666,10/31/2025 16:06,Opposition slams government for ignoring farmers.,124
1667,10/31/2025 7:56,BJP released its new policy manifesto.,22
1668,10/28/2025 13:32,Prime Minister met foreign delegates at event.,266
1669,10/30/2025 11:24,Congress held a rally in Delhi on Monday.,145
1670,11/1/2025 3:49,Prime Minister met foreign delegates at event.,220
1671,10/31/2025 5:41,The Election Commission announced polling dates.,476
1672,10/28/2025 15:18,Rahul Gandhi addressed students in Karnataka.,32
1673,11/2/2025 4:34,Parliament session scheduled for next week.,433
1674,10/29/2025 3:54,PM Modi delivers speech at national summit.,216
1675,10/29/2025 4:16,Congress held a rally in Delhi on Monday.,122
1676,10/31/2025 11:19,Prime Minister met foreign delegates at event.,219
1677,11/2/2025 7:12,Parliament session scheduled for next week.,41
1678,11/1/2025 19:49,Parliament session scheduled for next week.,225
1679,11/1/2025 14:08,Prime Minister met foreign delegates at event.,280
1680,10/30/2025 7:23,Prime Minister met foreign delegates at event.,378
1681,10/31/2025 19:39,The Election Commission announced polling dates.,23
1682,10/31/2025 10:08,Prime Minister met foreign delegates at event.,170
1683,10/30/2025 12:13,Finance Minister presented the annual report today.,394
1684,10/29/2025 1:10,Media reports highlight upcoming election campaigns.,83
1685,10/30/2025 13:18,Congress held a rally in Delhi on Monday.,378
1686,10/31/2025 16:00,Prime Minister met foreign delegates at event.,149
1687,10/28/2025 10:01,Government announced new road development projects.,109
1688,10/31/2025 6:40,Parliament session scheduled for next week.,217
1689,10/29/2025 14:14,Rahul Gandhi addressed students in Karnataka.,325
1690,10/29/2025 2:22,BJP released its new policy manifesto.,196
1691,10/29/2025 15:50,Prime Minister met foreign delegates at event.,203
1692,10/30/2025 9:59,PM Modi delivers speech at national summit.,306
1693,10/29/2025 5:28,PM Modi delivers speech at national summit.,459
1694,10/31/2025 7:48,Prime Minister met foreign delegates at event.,391
1695,11/1/2025 22:20,Rahul Gandhi addressed students in Karnataka.,61
1696,10/29/2025 12:47,PM Modi delivers speech at national summit.,441
1697,10/30/2025 23:15,PM Modi delivers speech at national summit.,252
1698,10/30/2025 13:04,The Election Commission announced polling dates.,331
1699,10/28/2025 21:01,Prime Minister met foreign delegates at event.,30
1700,11/1/2025 7:51,Rahul Gandhi addressed students in Karnataka.,476
1701,10/31/2025 0:47,Rahul Gandhi addressed students in Karnataka.,267
1702,11/1/2025 13:24,Congress held a rally in Delhi on Monday.,260
1703,10/28/2025 13:36,Prime Minister met foreign delegates at event.,227
1704,10/29/2025 16:36,Government announced new road development projects.,261
1705,10/31/2025 3:46,BJP released its new policy manifesto.,221
1706,10/31/2025 9:56,The Election Commission announced polling dates.,195
1707,11/1/2025 23:36,PM Modi delivers speech at national summit.,482
1708,10/30/2025 11:59,Government announced new road development projects.,274
1709,11/1/2025 3:02,Congress held a rally in Delhi on Monday.,195
1710,10/31/2025 0:44,Parliament session scheduled for next week.,366
1711,10/30/2025 11:52,The Election Commission announced polling dates.,181
1712,10/31/2025 0:27,Media reports highlight upcoming election campaigns.,151
1713,11/1/2025 8:11,Government announced new road development projects.,115
1714,10/28/2025 18:49,Prime Minister met foreign delegates at event.,433
1715,11/1/2025 12:19,Prime Minister met foreign delegates at event.,353
1716,10/30/2025 18:48,Parliament session scheduled for next week.,307
1717,11/1/2025 8:22,Rahul Gandhi addressed students in Karnataka.,201
1718,10/30/2025 4:58,Media reports highlight upcoming election campaigns.,397
1719,11/1/2025 1:25,The Election Commission announced polling dates.,120
1720,10/29/2025 19:45,Congress held a rally in Delhi on Monday.,226
1721,10/31/2025 3:02,Media reports highlight upcoming election campaigns.,449
1722,10/28/2025 15:52,Congress held a rally in Delhi on Monday.,165
1723,10/29/2025 23:50,The Election Commission announced polling dates.,97
1724,10/29/2025 17:14,BJP released its new policy manifesto.,34
1725,10/28/2025 14:47,Congress held a rally in Delhi on Monday.,283
1726,10/28/2025 11:34,Parliament session scheduled for next week.,104
1727,10/29/2025 19:59,Prime Minister met foreign delegates at event.,413
1728,10/30/2025 19:26,Parliament session scheduled for next week.,291
1729,11/1/2025 19:45,The Election Commission announced polling dates.,110
1730,10/30/2025 2:49,BJP released its new policy manifesto.,158
1731,10/29/2025 1:34,Congress held a rally in Delhi on Monday.,297
1732,10/29/2025 21:40,Rahul Gandhi addressed students in Karnataka.,432
1733,10/30/2025 10:30,PM Modi delivers speech at national summit.,419
1734,10/30/2025 20:16,Media reports highlight upcoming election campaigns.,441
1735,10/30/2025 10:10,Finance Minister presented the annual report today.,197
1736,10/28/2025 9:38,Congress held a rally in Delhi on Monday.,61
1737,11/2/2025 4:06,Government announced new road development projects.,178
1738,11/1/2025 19:35,Parliament session scheduled for next week.,157
1739,11/2/2025 1:50,Finance Minister presented the annual report today.,102
1740,10/30/2025 22:53,Prime Minister met foreign delegates at event.,36
1741,10/31/2025 20:52,Media reports highlight upcoming election campaigns.,96
1742,10/30/2025 20:10,Government announced new road development projects.,87
1743,10/31/2025 2:01,The Election Commission announced polling dates.,326
1744,10/30/2025 9:19,BJP released its new policy manifesto.,464
1745,10/31/2025 13:31,The Election Commission announced polling dates.,314
1746,10/31/2025 16:50,Prime Minister met foreign delegates at event.,28
1747,10/31/2025 8:38,Finance Minister presented the annual report today.,308
1748,10/29/2025 4:11,The Election Commission announced polling dates.,167
1749,10/29/2025 21:55,PM Modi delivers speech at national summit.,153
1750,10/31/2025 6:47,Prime Minister met foreign delegates at event.,201
1751,11/1/2025 18:02,Prime Minister met foreign delegates at event.,39
1752,10/31/2025 0:29,Rahul Gandhi addressed students in Karnataka.,220
1753,11/1/2025 23:59,The Election Commission announced polling dates.,493
1754,10/28/2025 15:30,Government announced new road development projects.,335
1755,11/1/2025 5:10,BJP released its new policy manifesto.,470
1756,10/31/2025 23:34,Congress held a rally in Delhi on Monday.,173
1757,10/30/2025 7:59,Media reports highlight upcoming election campaigns.,295
1758,11/1/2025 22:15,Government announced new road development projects.,399
1759,10/31/2025 18:08,Congress held a rally in Delhi on Monday.,455
1760,11/2/2025 7:10,The Election Commission announced polling dates.,99
1761,10/28/2025 9:24,PM Modi delivers speech at national summit.,225
1762,11/1/2025 1:21,Government announced new road development projects.,176
1763,11/2/2025 2:24,Rahul Gandhi addressed students in Karnataka.,114
1764,10/31/2025 4:00,Government announced new road development projects.,430
1765,10/31/2025 3:40,Media reports highlight upcoming election campaigns.,162
1766,10/31/2025 8:20,BJP released its new policy manifesto.,320
1767,10/28/2025 22:39,The Election Commission announced polling dates.,321
1768,10/28/2025 12:22,Congress held a rally in Delhi on Monday.,439
1769,11/1/2025 21:17,Parliament session scheduled for next week.,308
1770,10/28/2025 23:46,Prime Minister met foreign delegates at event.,21
1771,10/31/2025 2:37,Rahul Gandhi addressed students in Karnataka.,265
1772,10/30/2025 22:30,BJP released its new policy manifesto.,203
1773,11/1/2025 3:51,Finance Minister presented the annual report today.,229
1774,10/31/2025 17:59,Finance Minister presented the annual report today.,116
1775,10/29/2025 21:26,Media reports highlight upcoming election campaigns.,235
1776,10/31/2025 23:35,Prime Minister met foreign delegates at event.,157
1777,10/31/2025 22:09,Media reports highlight upcoming election campaigns.,310
1778,11/1/2025 18:41,Parliament session scheduled for next week.,362
1779,11/1/2025 9:20,Finance Minister presented the annual report today.,219
1780,10/31/2025 11:06,Government announced new road development projects.,447
1781,10/31/2025 18:01,Media reports highlight upcoming election campaigns.,132
1782,10/31/2025 14:33,Government announced new road development projects.,117
1783,11/1/2025 17:26,Government announced new road development projects.,387
1784,10/28/2025 12:34,Parliament session scheduled for next week.,406
1785,10/31/2025 12:28,Rahul Gandhi addressed students in Karnataka.,226
1786,10/31/2025 19:12,The Election Commission announced polling dates.,246
1787,11/1/2025 23:15,BJP released its new policy manifesto.,324
1788,10/31/2025 21:09,Parliament session scheduled for next week.,186
1789,11/1/2025 1:29,BJP released its new policy manifesto.,75
1790,11/1/2025 9:23,Prime Minister met foreign delegates at event.,457
1791,10/31/2025 8:24,PM Modi delivers speech at national summit.,32
1792,10/29/2025 13:35,Parliament session scheduled for next week.,118
1793,10/28/2025 12:02,Congress held a rally in Delhi on Monday.,440
1794,10/30/2025 17:49,PM Modi delivers speech at national summit.,265
1795,10/31/2025 22:21,BJP released its new policy manifesto.,428
1796,11/1/2025 4:58,Government announced new road development projects.,41
1797,10/31/2025 23:04,Finance Minister presented the annual report today.,459
1798,10/30/2025 7:52,Rahul Gandhi addressed students in Karnataka.,133
1799,10/28/2025 9:44,Media reports highlight upcoming election campaigns.,330
1800,10/30/2025 20:18,Rahul Gandhi addressed students in Karnataka.,287
1801,10/30/2025 14:15,Rahul Gandhi addressed students in Karnataka.,289
1802,10/30/2025 2:56,BJP released its new policy manifesto.,274
1803,10/29/2025 12:19,BJP released its new policy manifesto.,454
1804,11/1/2025 13:03,BJP released its new policy manifesto.,458
1805,10/31/2025 14:47,The Election Commission announced polling dates.,359
1806,10/29/2025 0:30,The Election Commission announced polling dates.,73
1807,10/28/2025 18:48,Rahul Gandhi addressed students in Karnataka.,337
1808,10/29/2025 5:10,Government announced new road development projects.,332
1809,11/2/2025 7:08,Government announced new road development projects.,163
1810,10/29/2025 7:47,PM Modi delivers speech at national summit.,163
1811,10/29/2025 18:27,Prime Minister met foreign delegates at event.,479
1812,11/2/2025 7:48,PM Modi delivers speech at national summit.,279
1813,10/31/2025 18:33,PM Modi delivers speech at national summit.,423
1814,11/2/2025 2:15,BJP released its new policy manifesto.,254
1815,10/29/2025 12:45,Government announced new road development projects.,334
1816,10/30/2025 10:48,The Election Commission announced polling dates.,102
1817,10/29/2025 4:21,Congress held a rally in Delhi on Monday.,414
1818,11/1/2025 17:49,Prime Minister met foreign delegates at event.,142
1819,10/31/2025 7:31,Finance Minister presented the annual report today.,338
1820,10/31/2025 2:57,Parliament session scheduled for next week.,70
1821,10/29/2025 17:48,PM Modi delivers speech at national summit.,118
1822,10/31/2025 10:30,The Election Commission announced polling dates.,272
1823,11/1/2025 11:31,Rahul Gandhi addressed students in Karnataka.,25
1824,10/28/2025 11:48,Finance Minister presented the annual report today.,452
1825,10/30/2025 3:01,Finance Minister presented the annual report today.,368
1826,10/30/2025 21:42,The Election Commission announced polling dates.,419
1827,10/30/2025 19:40,Government announced new road development projects.,74
1828,10/31/2025 15:34,Government announced new road development projects.,129
1829,11/1/2025 1:48,Finance Minister presented the annual report today.,265
1830,11/1/2025 4:16,Finance Minister presented the annual report today.,349
1831,11/2/2025 6:01,The Election Commission announced polling dates.,422
1832,11/1/2025 22:31,PM Modi delivers speech at national summit.,109
1833,10/29/2025 10:48,Government announced new road development projects.,200
1834,10/30/2025 4:51,BJP released its new policy manifesto.,403
1835,11/1/2025 12:31,Media reports highlight upcoming election campaigns.,280
1836,10/31/2025 10:27,PM Modi delivers speech at national summit.,55
1837,10/31/2025 18:57,Government announced new road development projects.,269
1838,10/29/2025 0:07,Prime Minister met foreign delegates at event.,172
1839,10/28/2025 21:55,Prime Minister met foreign delegates at event.,437
1840,11/1/2025 21:36,Finance Minister presented the annual report today.,153
1841,11/1/2025 6:38,Congress held a rally in Delhi on Monday.,114
1842,10/29/2025 10:18,Finance Minister presented the annual report today.,238
1843,10/31/2025 8:45,Parliament session scheduled for next week.,147
1844,10/31/2025 16:25,PM Modi delivers speech at national summit.,155
1845,10/30/2025 7:44,Congress held a rally in Delhi on Monday.,363
1846,10/29/2025 11:50,Media reports highlight upcoming election campaigns.,155
1847,10/31/2025 12:52,Parliament session scheduled for next week.,500
1848,10/28/2025 18:03,PM Modi delivers speech at national summit.,289
1849,11/2/2025 4:53,Rahul Gandhi addressed students in Karnataka.,31
1850,10/29/2025 6:58,Rahul Gandhi addressed students in Karnataka.,365
1851,11/1/2025 10:43,Finance Minister presented the annual report today.,403
1852,11/1/2025 7:37,BJP released its new policy manifesto.,483
1853,10/28/2025 17:35,The Election Commission announced polling dates.,137
1854,10/30/2025 21:17,The Election Commission announced polling dates.,393
1855,10/31/2025 15:46,Finance Minister presented the annual report today.,384
1856,10/28/2025 19:02,Parliament session scheduled for next week.,360
1857,10/28/2025 16:58,Parliament session scheduled for next week.,161
1858,10/28/2025 9:33,The Election Commission announced polling dates.,382
1859,10/29/2025 22:32,Congress held a rally in Delhi on Monday.,88
1860,11/1/2025 13:39,BJP released its new policy manifesto.,374
1861,10/30/2025 10:54,Prime Minister met foreign delegates at event.,349
1862,11/1/2025 1:39,BJP released its new policy manifesto.,487
1863,11/1/2025 18:05,BJP released its new policy manifesto.,158
1864,10/31/2025 23:53,Finance Minister presented the annual report today.,56
1865,11/1/2025 14:13,Government announced new road development projects.,32
1866,11/1/2025 13:21,Prime Minister met foreign delegates at event.,137
1867,11/1/2025 19:29,Prime Minister met foreign delegates at event.,98
1868,10/28/2025 21:36,Finance Minister presented the annual report today.,427
1869,10/29/2025 21:32,Finance Minister presented the annual report today.,405
