tweet_id,time,tweet,retweet_count,sentiment,buzz_score
1334,2025-11-02 06:53:00,People express anger over the recent budget cuts.,113,negative,56.5
1335,2025-10-31 04:44:00,Public disappointed by the delay in welfare delivery.,304,negative,152.0
1336,2025-10-31 11:32:00,Rising fuel prices anger citizens across states.,192,negative,96.0
1337,2025-10-29 22:48:00,Opposition criticizes the government over unemployment.,212,neutral,212.0
1338,2025-10-30 05:07:00,Citizens frustrated over corruption allegations.,311,negative,155.5
1339,2025-11-02 00:29:00,Opposition slams government for ignoring farmers.,190,neutral,190.0
1340,2025-10-30 07:49:00,Citizens frustrated over corruption allegations.,61,negative,30.5
1341,2025-11-01 02:14:00,People express anger over the recent budget cuts.,381,negative,190.5
1342,2025-10-30 08:44:00,Critics claim the government failed to control inflation.,244,negative,122.0
1343,2025-10-28 20:48:00,Critics say the administration lacks transparency.,499,neutral,499.0
1344,2025-10-31 19:25:00,Youth unhappy with limited job opportunities.,141,negative,70.5
1345,2025-11-01 09:09:00,Public disappointed by the delay in welfare delivery.,109,negative,54.5
1346,2025-10-31 04:25:00,Public disappointed by the delay in welfare delivery.,344,negative,172.0
1347,2025-10-28 16:48:00,People express anger over the recent budget cuts.,468,negative,234.0
1348,2025-10-29 09:51:00,Critics claim the government failed to control inflation.,377,negative,188.5
1349,2025-10-30 18:17:00,People express anger over the recent budget cuts.,216,negative,108.0
1350,2025-10-31 23:27:00,Youth unhappy with limited job opportunities.,98,negative,49.0
1351,2025-10-31 04:08:00,People express anger over the recent budget cuts.,16,negative,8.0
1352,2025-10-30 08:51:00,Opposition criticizes the government over unemployment.,76,neutral,76.0
1353,2025-10-31 04:00:00,People express anger over the recent budget cuts.,64,negative,32.0
1354,2025-11-01 18:26:00,People protest against new tax policies.,297,positive,445.5
1355,2025-10-31 10:03:00,Youth unhappy with limited job opportunities.,72,negative,36.0
1356,2025-11-01 15:14:00,Critics claim the government failed to control inflation.,22,negative,11.0
1357,2025-11-02 01:39:00,Public disappointed by the delay in welfare delivery.,254,negative,127.0
1358,2025-10-29 23:06:00,Public disappointed by the delay in welfare delivery.,477,negative,238.5
1359,2025-10-29 12:00:00,Opposition slams government for ignoring farmers.,160,neutral,160.0
1360,2025-11-01 23:24:00,Opposition criticizes the government over unemployment.,73,neutral,73.0
1361,2025-10-29 04:39:00,Critics say the administration lacks transparency.,276,neutral,276.0
1362,2025-10-28 22:55:00,Citizens frustrated over corruption allegations.,51,negative,25.5
1363,2025-11-02 03:07:00,Public disappointed by the delay in welfare delivery.,139,negative,69.5
1364,2025-10-28 17:57:00,Critics say the administration lacks transparency.,380,neutral,380.0
1365,2025-10-30 11:50:00,Public disappointed by the delay in welfare delivery.,243,negative,121.5
1366,2025-10-30 01:43:00,Opposition slams government for ignoring farmers.,242,neutral,242.0
1367,2025-10-30 21:19:00,Opposition criticizes the government over unemployment.,156,neutral,156.0
1368,2025-10-30 03:45:00,Opposition slams government for ignoring farmers.,213,neutral,213.0
1369,2025-10-28 13:03:00,People protest against new tax policies.,383,positive,574.5
1370,2025-11-01 23:55:00,Public disappointed by the delay in welfare delivery.,224,negative,112.0
1371,2025-10-31 18:40:00,Critics say the administration lacks transparency.,16,neutral,16.0
1372,2025-11-01 04:42:00,Critics say the administration lacks transparency.,54,neutral,54.0
1373,2025-11-02 02:32:00,Opposition criticizes the government over unemployment.,199,neutral,199.0
1374,2025-10-28 15:41:00,Youth unhappy with limited job opportunities.,41,negative,20.5
1375,2025-10-31 14:17:00,Public disappointed by the delay in welfare delivery.,65,negative,32.5
1376,2025-10-30 13:21:00,Opposition slams government for ignoring farmers.,198,neutral,198.0
1377,2025-10-30 16:38:00,Critics claim the government failed to control inflation.,78,negative,39.0
1378,2025-10-30 03:21:00,Critics say the administration lacks transparency.,389,neutral,389.0
1379,2025-11-01 09:14:00,Rising fuel prices anger citizens across states.,481,negative,240.5
1380,2025-10-29 12:35:00,Rising fuel prices anger citizens across states.,62,negative,31.0
1381,2025-10-28 20:06:00,Opposition criticizes the government over unemployment.,328,neutral,328.0
1382,2025-11-01 12:13:00,People express anger over the recent budget cuts.,260,negative,130.0
1383,2025-10-31 10:58:00,Citizens frustrated over corruption allegations.,68,negative,34.0
1384,2025-10-31 22:40:00,Opposition criticizes the government over unemployment.,360,neutral,360.0
1385,2025-10-31 01:43:00,Youth unhappy with limited job opportunities.,308,negative,154.0
1386,2025-10-29 06:02:00,Citizens frustrated over corruption allegations.,271,negative,135.5
1387,2025-10-31 08:28:00,Public disappointed by the delay in welfare delivery.,98,negative,49.0
1388,2025-11-01 16:54:00,Critics claim the government failed to control inflation.,465,negative,232.5
1389,2025-10-29 15:16:00,Critics claim the government failed to control inflation.,417,negative,208.5
1390,2025-11-02 03:23:00,Opposition criticizes the government over unemployment.,170,neutral,170.0
1391,2025-11-01 01:38:00,Rising fuel prices anger citizens across states.,134,negative,67.0
1392,2025-10-31 02:21:00,People protest against new tax policies.,410,positive,615.0
1393,2025-10-31 20:59:00,People express anger over the recent budget cuts.,65,negative,32.5
1394,2025-10-28 09:07:00,People protest against new tax policies.,55,positive,82.5
1395,2025-10-30 15:46:00,Opposition criticizes the government over unemployment.,493,neutral,493.0
1396,2025-10-29 08:59:00,Youth unhappy with limited job opportunities.,44,negative,22.0
1397,2025-10-31 15:24:00,Opposition slams government for ignoring farmers.,347,neutral,347.0
1398,2025-10-30 14:20:00,People express anger over the recent budget cuts.,253,negative,126.5
1399,2025-10-31 19:30:00,Youth unhappy with limited job opportunities.,231,negative,115.5
1400,2025-11-02 04:22:00,Youth unhappy with limited job opportunities.,325,negative,162.5
1401,2025-11-01 12:13:00,Opposition criticizes the government over unemployment.,432,neutral,432.0
1402,2025-10-29 23:47:00,Rising fuel prices anger citizens across states.,141,negative,70.5
1403,2025-10-31 21:42:00,Youth unhappy with limited job opportunities.,264,negative,132.0
1404,2025-11-02 07:31:00,Opposition slams government for ignoring farmers.,202,neutral,202.0
1405,2025-10-31 04:52:00,Opposition slams government for ignoring farmers.,392,neutral,392.0
1406,2025-10-31 20:53:00,Opposition slams government for ignoring farmers.,460,neutral,460.0
1407,2025-10-31 12:08:00,Critics claim the government failed to control inflation.,286,negative,143.0
1408,2025-11-01 07:26:00,Critics say the administration lacks transparency.,41,neutral,41.0
1409,2025-10-30 20:13:00,Critics say the administration lacks transparency.,78,neutral,78.0
1410,2025-10-28 09:30:00,Youth unhappy with limited job opportunities.,240,negative,120.0
1411,2025-10-28 11:45:00,Youth unhappy with limited job opportunities.,78,negative,39.0
1412,2025-10-28 16:39:00,Opposition criticizes the government over unemployment.,379,neutral,379.0
1413,2025-11-02 05:12:00,Critics say the administration lacks transparency.,349,neutral,349.0
1414,2025-10-29 14:28:00,Critics say the administration lacks transparency.,180,neutral,180.0
1415,2025-10-31 04:34:00,Youth unhappy with limited job opportunities.,439,negative,219.5
1416,2025-11-01 22:53:00,Youth unhappy with limited job opportunities.,408,negative,204.0
1417,2025-10-31 05:42:00,Opposition criticizes the government over unemployment.,144,neutral,144.0
1418,2025-10-30 02:58:00,Opposition criticizes the government over unemployment.,135,neutral,135.0
1419,2025-11-01 02:42:00,Critics claim the government failed to control inflation.,320,negative,160.0
1420,2025-10-31 19:59:00,People express anger over the recent budget cuts.,232,negative,116.0
1421,2025-10-29 03:47:00,Opposition slams government for ignoring farmers.,145,neutral,145.0
1422,2025-11-01 15:11:00,Youth unhappy with limited job opportunities.,53,negative,26.5
1423,2025-10-29 05:00:00,Citizens frustrated over corruption allegations.,103,negative,51.5
1424,2025-10-29 04:18:00,Public disappointed by the delay in welfare delivery.,469,negative,234.5
1425,2025-10-29 15:01:00,Opposition slams government for ignoring farmers.,204,neutral,204.0
1426,2025-10-30 16:02:00,Opposition slams government for ignoring farmers.,262,neutral,262.0
1427,2025-10-31 21:16:00,Citizens frustrated over corruption allegations.,452,negative,226.0
1428,2025-11-02 06:54:00,Critics say the administration lacks transparency.,491,neutral,491.0
1429,2025-10-31 21:27:00,Critics claim the government failed to control inflation.,325,negative,162.5
1430,2025-11-01 00:41:00,Youth unhappy with limited job opportunities.,210,negative,105.0
1431,2025-10-31 16:27:00,Critics claim the government failed to control inflation.,16,negative,8.0
1432,2025-10-28 17:31:00,Critics claim the government failed to control inflation.,331,negative,165.5
1433,2025-11-02 04:03:00,Youth unhappy with limited job opportunities.,214,negative,107.0
1434,2025-10-31 05:35:00,Public disappointed by the delay in welfare delivery.,370,negative,185.0
1435,2025-10-31 10:10:00,Rising fuel prices anger citizens across states.,270,negative,135.0
1436,2025-10-31 04:54:00,Citizens frustrated over corruption allegations.,193,negative,96.5
1437,2025-10-28 09:14:00,Critics say the administration lacks transparency.,461,neutral,461.0
1438,2025-10-31 17:34:00,Youth unhappy with limited job opportunities.,180,negative,90.0
1439,2025-11-02 06:24:00,People protest against new tax policies.,10,positive,15.0
1440,2025-10-29 16:43:00,Rising fuel prices anger citizens across states.,478,negative,239.0
1441,2025-11-01 15:08:00,Youth unhappy with limited job opportunities.,240,negative,120.0
1442,2025-10-30 01:44:00,People express anger over the recent budget cuts.,59,negative,29.5
1443,2025-10-29 13:38:00,Public disappointed by the delay in welfare delivery.,53,negative,26.5
1444,2025-11-01 14:55:00,People express anger over the recent budget cuts.,118,negative,59.0
1445,2025-10-29 19:27:00,Critics say the administration lacks transparency.,74,neutral,74.0
1446,2025-10-31 12:24:00,Opposition slams government for ignoring farmers.,296,neutral,296.0
1447,2025-11-01 08:28:00,People protest against new tax policies.,392,positive,588.0
1448,2025-10-30 23:07:00,Public disappointed by the delay in welfare delivery.,61,negative,30.5
1449,2025-10-31 13:44:00,Youth unhappy with limited job opportunities.,423,negative,211.5
1450,2025-10-30 18:32:00,Critics claim the government failed to control inflation.,239,negative,119.5
1451,2025-11-02 00:08:00,Critics say the administration lacks transparency.,192,neutral,192.0
1452,2025-11-01 06:56:00,People express anger over the recent budget cuts.,403,negative,201.5
1453,2025-10-30 21:51:00,Public disappointed by the delay in welfare delivery.,397,negative,198.5
1454,2025-10-29 16:31:00,Critics claim the government failed to control inflation.,318,negative,159.0
1455,2025-10-29 07:17:00,Youth unhappy with limited job opportunities.,313,negative,156.5
1456,2025-10-30 18:09:00,Opposition criticizes the government over unemployment.,468,neutral,468.0
1457,2025-10-30 03:14:00,Critics claim the government failed to control inflation.,495,negative,247.5
1458,2025-10-31 02:31:00,Opposition slams government for ignoring farmers.,322,neutral,322.0
1459,2025-10-28 18:22:00,Critics say the administration lacks transparency.,90,neutral,90.0
1460,2025-10-31 22:21:00,Citizens frustrated over corruption allegations.,62,negative,31.0
1461,2025-10-31 18:03:00,Critics say the administration lacks transparency.,86,neutral,86.0
1462,2025-11-02 05:25:00,Critics say the administration lacks transparency.,243,neutral,243.0
1463,2025-11-01 18:51:00,People express anger over the recent budget cuts.,267,negative,133.5
1464,2025-10-31 18:12:00,People protest against new tax policies.,34,positive,51.0
1465,2025-11-01 23:01:00,Rising fuel prices anger citizens across states.,198,negative,99.0
1466,2025-11-01 11:11:00,People protest against new tax policies.,247,positive,370.5
1467,2025-10-30 03:22:00,Critics claim the government failed to control inflation.,150,negative,75.0
1468,2025-10-31 04:44:00,Youth unhappy with limited job opportunities.,240,negative,120.0
1469,2025-11-02 08:33:00,Critics say the administration lacks transparency.,56,neutral,56.0
1470,2025-10-29 22:10:00,Critics say the administration lacks transparency.,186,neutral,186.0
1471,2025-11-01 16:24:00,Critics say the administration lacks transparency.,37,neutral,37.0
1472,2025-11-02 08:54:00,Citizens frustrated over corruption allegations.,496,negative,248.0
1473,2025-10-28 19:31:00,People express anger over the recent budget cuts.,475,negative,237.5
1474,2025-10-31 12:07:00,Opposition slams government for ignoring farmers.,136,neutral,136.0
1475,2025-10-29 12:35:00,People express anger over the recent budget cuts.,352,negative,176.0
1476,2025-10-29 05:56:00,Opposition criticizes the government over unemployment.,346,neutral,346.0
1477,2025-11-01 19:19:00,Citizens frustrated over corruption allegations.,130,negative,65.0
1478,2025-10-31 13:16:00,Opposition criticizes the government over unemployment.,401,neutral,401.0
1479,2025-10-29 18:57:00,Youth unhappy with limited job opportunities.,323,negative,161.5
1480,2025-11-02 01:52:00,Opposition criticizes the government over unemployment.,420,neutral,420.0
1481,2025-11-02 04:52:00,Critics claim the government failed to control inflation.,122,negative,61.0
1482,2025-10-28 20:13:00,Critics say the administration lacks transparency.,434,neutral,434.0
1483,2025-10-31 19:08:00,Citizens frustrated over corruption allegations.,394,negative,197.0
1484,2025-10-29 21:27:00,Opposition slams government for ignoring farmers.,101,neutral,101.0
1485,2025-10-31 10:37:00,Rising fuel prices anger citizens across states.,70,negative,35.0
1486,2025-10-30 03:37:00,Critics say the administration lacks transparency.,435,neutral,435.0
1487,2025-11-01 18:51:00,Rising fuel prices anger citizens across states.,26,negative,13.0
1488,2025-10-30 17:50:00,Critics claim the government failed to control inflation.,180,negative,90.0
1489,2025-11-01 22:17:00,Citizens frustrated over corruption allegations.,151,negative,75.5
1490,2025-10-30 17:34:00,Opposition slams government for ignoring farmers.,491,neutral,491.0
1491,2025-11-01 14:33:00,Citizens frustrated over corruption allegations.,470,negative,235.0
1492,2025-10-30 10:25:00,People protest against new tax policies.,49,positive,73.5
1493,2025-10-29 18:58:00,Critics claim the government failed to control inflation.,404,negative,202.0
1494,2025-11-02 04:57:00,Rising fuel prices anger citizens across states.,104,negative,52.0
1495,2025-10-29 23:05:00,Opposition slams government for ignoring farmers.,88,neutral,88.0
1496,2025-11-01 23:06:00,Critics claim the government failed to control inflation.,98,negative,49.0
1497,2025-10-31 18:37:00,Rising fuel prices anger citizens across states.,280,negative,140.0
1498,2025-10-31 09:08:00,Opposition slams government for ignoring farmers.,82,neutral,82.0
1499,2025-11-01 10:34:00,Opposition criticizes the government over unemployment.,165,neutral,165.0
1500,2025-10-30 01:38:00,Opposition criticizes the government over unemployment.,352,neutral,352.0
1501,2025-11-02 01:50:00,Youth unhappy with limited job opportunities.,66,negative,33.0
1502,2025-11-01 04:39:00,People express anger over the recent budget cuts.,332,negative,166.0
1503,2025-11-01 13:57:00,Critics say the administration lacks transparency.,446,neutral,446.0
1504,2025-10-28 14:25:00,Youth unhappy with limited job opportunities.,469,negative,234.5
1505,2025-11-01 01:25:00,Critics say the administration lacks transparency.,314,neutral,314.0
1506,2025-11-02 01:41:00,Opposition criticizes the government over unemployment.,17,neutral,17.0
1507,2025-10-28 13:46:00,Opposition criticizes the government over unemployment.,86,neutral,86.0
1508,2025-10-29 00:21:00,Citizens frustrated over corruption allegations.,499,negative,249.5
1509,2025-11-02 03:01:00,People protest against new tax policies.,126,positive,189.0
1510,2025-10-28 17:25:00,Opposition criticizes the government over unemployment.,471,neutral,471.0
1511,2025-10-29 23:41:00,People express anger over the recent budget cuts.,136,negative,68.0
1512,2025-11-01 04:27:00,Opposition criticizes the government over unemployment.,326,neutral,326.0
1513,2025-10-31 15:56:00,Critics say the administration lacks transparency.,406,neutral,406.0
1514,2025-10-30 15:00:00,People express anger over the recent budget cuts.,39,negative,19.5
1515,2025-10-31 16:34:00,Youth unhappy with limited job opportunities.,208,negative,104.0
1516,2025-10-28 21:20:00,Opposition criticizes the government over unemployment.,106,neutral,106.0
1517,2025-10-28 20:33:00,Public disappointed by the delay in welfare delivery.,338,negative,169.0
1518,2025-11-01 17:29:00,Opposition slams government for ignoring farmers.,184,neutral,184.0
1519,2025-10-28 09:12:00,Critics claim the government failed to control inflation.,285,negative,142.5
1520,2025-10-28 16:06:00,Citizens frustrated over corruption allegations.,117,negative,58.5
1521,2025-10-29 19:40:00,People express anger over the recent budget cuts.,402,negative,201.0
1522,2025-11-01 22:44:00,Public disappointed by the delay in welfare delivery.,412,negative,206.0
1523,2025-10-28 16:16:00,Critics claim the government failed to control inflation.,476,negative,238.0
1524,2025-11-01 21:12:00,Critics claim the government failed to control inflation.,486,negative,243.0
1525,2025-10-29 12:58:00,Rising fuel prices anger citizens across states.,452,negative,226.0
1526,2025-11-01 18:20:00,Critics claim the government failed to control inflation.,471,negative,235.5
1527,2025-10-31 18:01:00,Youth unhappy with limited job opportunities.,471,negative,235.5
1528,2025-10-30 20:34:00,Opposition slams government for ignoring farmers.,249,neutral,249.0
1529,2025-10-29 04:15:00,Citizens frustrated over corruption allegations.,302,negative,151.0
1530,2025-10-30 02:36:00,Critics claim the government failed to control inflation.,107,negative,53.5
1531,2025-11-02 04:08:00,Opposition slams government for ignoring farmers.,462,neutral,462.0
1532,2025-11-01 01:03:00,Opposition slams government for ignoring farmers.,454,neutral,454.0
1533,2025-10-28 11:54:00,Public disappointed by the delay in welfare delivery.,17,negative,8.5
1534,2025-10-29 11:20:00,Critics claim the government failed to control inflation.,28,negative,14.0
1535,2025-10-28 12:50:00,People express anger over the recent budget cuts.,97,negative,48.5
1536,2025-10-30 04:36:00,Public disappointed by the delay in welfare delivery.,272,negative,136.0
1537,2025-11-01 17:18:00,Opposition criticizes the government over unemployment.,14,neutral,14.0
1538,2025-10-30 23:15:00,Citizens frustrated over corruption allegations.,279,negative,139.5
1539,2025-10-29 20:20:00,Youth unhappy with limited job opportunities.,121,negative,60.5
1540,2025-10-30 22:22:00,Opposition slams government for ignoring farmers.,425,neutral,425.0
1541,2025-10-28 15:47:00,Critics claim the government failed to control inflation.,124,negative,62.0
1542,2025-11-01 05:29:00,Public disappointed by the delay in welfare delivery.,117,negative,58.5
1543,2025-10-30 13:41:00,Citizens frustrated over corruption allegations.,57,negative,28.5
1544,2025-10-30 10:33:00,Youth unhappy with limited job opportunities.,318,negative,159.0
1545,2025-10-29 23:13:00,Youth unhappy with limited job opportunities.,197,negative,98.5
1546,2025-11-01 15:20:00,People protest against new tax policies.,220,positive,330.0
1547,2025-10-31 06:27:00,Public disappointed by the delay in welfare delivery.,250,negative,125.0
1548,2025-11-01 11:22:00,Opposition criticizes the government over unemployment.,469,neutral,469.0
1549,2025-10-30 22:40:00,Citizens frustrated over corruption allegations.,435,negative,217.5
1550,2025-11-01 21:39:00,Opposition slams government for ignoring farmers.,201,neutral,201.0
1551,2025-10-31 17:28:00,Critics say the administration lacks transparency.,280,neutral,280.0
1552,2025-10-31 17:59:00,Opposition slams government for ignoring farmers.,357,neutral,357.0
1553,2025-11-01 12:11:00,People express anger over the recent budget cuts.,323,negative,161.5
1554,2025-10-30 12:27:00,Citizens frustrated over corruption allegations.,347,negative,173.5
1555,2025-10-31 03:10:00,Public disappointed by the delay in welfare delivery.,409,negative,204.5
1556,2025-10-28 16:48:00,Critics say the administration lacks transparency.,496,neutral,496.0
1557,2025-10-29 00:57:00,People protest against new tax policies.,23,positive,34.5
1558,2025-11-02 05:50:00,Citizens frustrated over corruption allegations.,151,negative,75.5
1559,2025-10-30 16:46:00,Citizens frustrated over corruption allegations.,331,negative,165.5
1560,2025-10-29 07:54:00,Opposition criticizes the government over unemployment.,146,neutral,146.0
1561,2025-11-01 22:44:00,Citizens frustrated over corruption allegations.,373,negative,186.5
1562,2025-10-30 07:23:00,Critics say the administration lacks transparency.,487,neutral,487.0
1563,2025-10-28 10:48:00,Public disappointed by the delay in welfare delivery.,195,negative,97.5
1564,2025-10-29 11:16:00,Public disappointed by the delay in welfare delivery.,38,negative,19.0
1565,2025-10-31 02:46:00,Rising fuel prices anger citizens across states.,495,negative,247.5
1566,2025-10-29 22:36:00,People protest against new tax policies.,302,positive,453.0
1567,2025-10-31 20:29:00,Critics say the administration lacks transparency.,490,neutral,490.0
1568,2025-10-28 17:38:00,Opposition criticizes the government over unemployment.,83,neutral,83.0
1569,2025-10-31 05:19:00,Public disappointed by the delay in welfare delivery.,362,negative,181.0
1570,2025-10-29 18:28:00,Critics say the administration lacks transparency.,376,neutral,376.0
1571,2025-10-28 17:17:00,Public disappointed by the delay in welfare delivery.,303,negative,151.5
1572,2025-10-28 15:55:00,People protest against new tax policies.,422,positive,633.0
1573,2025-10-30 07:35:00,Youth unhappy with limited job opportunities.,76,negative,38.0
1574,2025-11-01 18:46:00,Rising fuel prices anger citizens across states.,390,negative,195.0
1575,2025-10-29 03:35:00,People protest against new tax policies.,298,positive,447.0
1576,2025-11-01 18:11:00,People express anger over the recent budget cuts.,330,negative,165.0
1577,2025-10-29 22:43:00,Rising fuel prices anger citizens across states.,169,negative,84.5
1578,2025-10-31 12:13:00,Opposition slams government for ignoring farmers.,490,neutral,490.0
1579,2025-11-01 07:56:00,People protest against new tax policies.,194,positive,291.0
1580,2025-10-28 10:32:00,Opposition criticizes the government over unemployment.,319,neutral,319.0
1581,2025-10-29 05:13:00,Opposition slams government for ignoring farmers.,101,neutral,101.0
1582,2025-10-30 23:54:00,Youth unhappy with limited job opportunities.,314,negative,157.0
1583,2025-10-30 21:15:00,Public disappointed by the delay in welfare delivery.,56,negative,28.0
1584,2025-10-29 18:52:00,People express anger over the recent budget cuts.,413,negative,206.5
1585,2025-10-31 23:55:00,Critics claim the government failed to control inflation.,120,negative,60.0
1586,2025-11-01 10:01:00,Youth unhappy with limited job opportunities.,107,negative,53.5
1587,2025-10-28 21:21:00,Public disappointed by the delay in welfare delivery.,74,negative,37.0
1588,2025-10-29 19:30:00,Rising fuel prices anger citizens across states.,253,negative,126.5
1589,2025-11-01 13:38:00,Citizens frustrated over corruption allegations.,489,negative,244.5
1590,2025-10-29 12:53:00,People protest against new tax policies.,368,positive,552.0
1591,2025-10-30 20:40:00,Citizens frustrated over corruption allegations.,343,negative,171.5
1592,2025-10-29 19:31:00,Opposition criticizes the government over unemployment.,118,neutral,118.0
1593,2025-10-29 16:38:00,People express anger over the recent budget cuts.,17,negative,8.5
1594,2025-11-01 22:01:00,Public disappointed by the delay in welfare delivery.,41,negative,20.5
1595,2025-10-29 12:12:00,Citizens frustrated over corruption allegations.,227,negative,113.5
1596,2025-10-29 09:13:00,People express anger over the recent budget cuts.,392,negative,196.0
1597,2025-10-30 16:01:00,Citizens frustrated over corruption allegations.,70,negative,35.0
1598,2025-10-31 03:52:00,People protest against new tax policies.,376,positive,564.0
1599,2025-11-01 09:08:00,Critics say the administration lacks transparency.,320,neutral,320.0
1600,2025-10-29 13:24:00,People express anger over the recent budget cuts.,204,negative,102.0
1601,2025-11-01 02:01:00,Opposition slams government for ignoring farmers.,27,neutral,27.0
1602,2025-11-01 02:39:00,Opposition slams government for ignoring farmers.,49,neutral,49.0
1603,2025-10-28 23:29:00,Opposition criticizes the government over unemployment.,326,neutral,326.0
1604,2025-10-29 08:05:00,Public disappointed by the delay in welfare delivery.,273,negative,136.5
1605,2025-10-31 07:17:00,Critics say the administration lacks transparency.,442,neutral,442.0
1606,2025-10-30 00:46:00,Opposition slams government for ignoring farmers.,73,neutral,73.0
1607,2025-10-29 18:57:00,Opposition criticizes the government over unemployment.,339,neutral,339.0
1608,2025-10-28 16:54:00,People express anger over the recent budget cuts.,247,negative,123.5
1609,2025-11-01 12:01:00,Opposition criticizes the government over unemployment.,355,neutral,355.0
1610,2025-11-02 04:17:00,Critics say the administration lacks transparency.,135,neutral,135.0
1611,2025-10-31 23:53:00,Citizens frustrated over corruption allegations.,168,negative,84.0
1612,2025-10-28 15:18:00,Youth unhappy with limited job opportunities.,476,negative,238.0
1613,2025-10-31 02:24:00,Rising fuel prices anger citizens across states.,129,negative,64.5
1614,2025-10-30 06:40:00,Critics claim the government failed to control inflation.,465,negative,232.5
1615,2025-10-30 03:43:00,Rising fuel prices anger citizens across states.,315,negative,157.5
1616,2025-10-30 03:41:00,People express anger over the recent budget cuts.,356,negative,178.0
1617,2025-10-29 00:14:00,Critics say the administration lacks transparency.,380,neutral,380.0
1618,2025-11-01 00:24:00,Public disappointed by the delay in welfare delivery.,273,negative,136.5
1619,2025-10-29 10:54:00,Youth unhappy with limited job opportunities.,198,negative,99.0
1620,2025-10-29 12:46:00,Opposition criticizes the government over unemployment.,466,neutral,466.0
1621,2025-11-01 06:49:00,Opposition slams government for ignoring farmers.,108,neutral,108.0
1622,2025-10-30 01:21:00,Public disappointed by the delay in welfare delivery.,354,negative,177.0
1623,2025-10-30 01:43:00,Public disappointed by the delay in welfare delivery.,62,negative,31.0
1624,2025-10-31 04:29:00,People express anger over the recent budget cuts.,481,negative,240.5
1625,2025-10-30 00:59:00,People express anger over the recent budget cuts.,322,negative,161.0
1626,2025-10-29 05:03:00,Critics claim the government failed to control inflation.,351,negative,175.5
1627,2025-10-31 02:51:00,Critics say the administration lacks transparency.,32,neutral,32.0
1628,2025-10-31 05:46:00,Youth unhappy with limited job opportunities.,227,negative,113.5
1629,2025-10-31 23:28:00,Youth unhappy with limited job opportunities.,207,negative,103.5
1630,2025-10-29 08:26:00,Critics claim the government failed to control inflation.,428,negative,214.0
1631,2025-11-01 08:10:00,Rising fuel prices anger citizens across states.,482,negative,241.0
1632,2025-10-28 19:42:00,People express anger over the recent budget cuts.,387,negative,193.5
1633,2025-10-31 11:18:00,Youth unhappy with limited job opportunities.,313,negative,156.5
1634,2025-10-29 16:15:00,Youth unhappy with limited job opportunities.,404,negative,202.0
1635,2025-11-01 05:29:00,People protest against new tax policies.,404,positive,606.0
1636,2025-10-30 07:45:00,Critics claim the government failed to control inflation.,307,negative,153.5
1637,2025-10-31 12:04:00,Opposition slams government for ignoring farmers.,300,neutral,300.0
1638,2025-11-01 02:50:00,People protest against new tax policies.,253,positive,379.5
1639,2025-10-29 02:51:00,People protest against new tax policies.,310,positive,465.0
1640,2025-10-30 08:01:00,Opposition criticizes the government over unemployment.,377,neutral,377.0
1641,2025-11-01 15:04:00,Critics say the administration lacks transparency.,60,neutral,60.0
1642,2025-10-30 11:47:00,Critics say the administration lacks transparency.,45,neutral,45.0
1643,2025-10-31 05:24:00,Rising fuel prices anger citizens across states.,265,negative,132.5
1644,2025-10-28 19:26:00,Youth unhappy with limited job opportunities.,235,negative,117.5
1645,2025-10-28 21:12:00,Public disappointed by the delay in welfare delivery.,313,negative,156.5
1646,2025-11-01 20:32:00,Citizens frustrated over corruption allegations.,221,negative,110.5
1647,2025-11-02 06:02:00,Critics say the administration lacks transparency.,168,neutral,168.0
1648,2025-10-31 23:31:00,Public disappointed by the delay in welfare delivery.,456,negative,228.0
1649,2025-11-02 05:30:00,People express anger over the recent budget cuts.,474,negative,237.0
1650,2025-10-28 16:59:00,Critics say the administration lacks transparency.,312,neutral,312.0
1651,2025-11-02 07:19:00,Rising fuel prices anger citizens across states.,455,negative,227.5
1652,2025-11-02 04:17:00,Critics claim the government failed to control inflation.,441,negative,220.5
1653,2025-10-29 23:39:00,People express anger over the recent budget cuts.,455,negative,227.5
1654,2025-10-31 13:52:00,Critics say the administration lacks transparency.,274,neutral,274.0
1655,2025-10-30 07:59:00,Youth unhappy with limited job opportunities.,410,negative,205.0
1656,2025-10-30 15:34:00,Public disappointed by the delay in welfare delivery.,224,negative,112.0
1657,2025-10-29 17:16:00,Public disappointed by the delay in welfare delivery.,124,negative,62.0
1658,2025-10-28 20:58:00,Citizens frustrated over corruption allegations.,286,negative,143.0
1659,2025-10-28 18:46:00,People protest against new tax policies.,341,positive,511.5
1660,2025-10-31 02:19:00,Critics claim the government failed to control inflation.,200,negative,100.0
1661,2025-10-29 13:15:00,People express anger over the recent budget cuts.,225,negative,112.5
1662,2025-11-01 09:02:00,Citizens frustrated over corruption allegations.,467,negative,233.5
1663,2025-10-29 18:37:00,Rising fuel prices anger citizens across states.,51,negative,25.5
1664,2025-10-30 12:45:00,Citizens frustrated over corruption allegations.,461,negative,230.5
1665,2025-10-30 03:45:00,Citizens frustrated over corruption allegations.,50,negative,25.0
1666,2025-10-31 16:06:00,Opposition slams government for ignoring farmers.,124,neutral,124.0
1667,2025-10-31 07:56:00,BJP released its new policy manifesto.,22,positive,33.0
1668,2025-10-28 13:32:00,Prime Minister met foreign delegates at event.,266,negative,133.0
